Store,DayOFridayWednesdayeek,Date,Sales,Customers,Popularity,StateHoliday,SchoolHoliday,IsStoreOpen,PopularityLevel,Store_is_Closed,PromoRunning
Store_ID 100,Saturday,May-15,8857,777,0.0328,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 100,Sunday,May-15,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 100,Monday,Jun-15,9392,776,0.0347,No Holiday,School Holiday,Store Open with Promo,Low Popularity,0,1
Store_ID 100,Tuesday,Jun-15,8624,693,0.0285,No Holiday,School Holiday,Store Open with Promo,Low Popularity,0,1
Store_ID 100,Wednesday,Jun-15,9747,743,0.0345,No Holiday,School Holiday,Store Open with Promo,Low Popularity,0,1
Store_ID 100,Thursday,Jun-15,0,0,0,Public Holiday,School Holiday,Store Closed,Low Popularity,1,0
Store_ID 100,Friday,Jun-15,8857,761,0.0321,No Holiday,School Holiday,Store Open with Promo,Low Popularity,0,1
Store_ID 100,Saturday,Jun-15,8378,713,0.0284,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 100,Sunday,Jun-15,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 100,Monday,Jun-15,9022,754,0.0324,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 100,Tuesday,Jun-15,7399,642,0.0226,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 100,Wednesday,Jun-15,7711,649,0.0238,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 100,Thursday,Jun-15,6902,597,0.0196,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 100,Friday,Jun-15,7205,576,0.0198,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 100,Saturday,Jun-15,8277,731,0.0288,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 100,Sunday,Jun-15,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 100,Monday,Jun-15,12329,858,0.0504,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 100,Tuesday,Jun-15,9347,709,0.0316,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 100,Wednesday,Jun-15,7844,668,0.0249,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 100,Thursday,Jun-15,8509,669,0.0271,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 100,Friday,Jun-15,8546,707,0.0288,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 100,Saturday,Jun-15,8315,644,0.0255,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 100,Sunday,Jun-15,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 100,Monday,Jun-15,6796,622,0.0201,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 100,Tuesday,Jun-15,6843,614,0.02,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 100,Wednesday,Jun-15,6247,571,0.017,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 100,Thursday,Jun-15,6686,589,0.0187,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 100,Friday,Jun-15,6703,586,0.0187,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 100,Saturday,Jun-15,8852,719,0.0303,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 100,Sunday,Jun-15,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 100,Monday,Jun-15,11036,820,0.0431,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 100,Tuesday,Jun-15,8831,670,0.0282,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 100,Wednesday,Jul-15,8547,683,0.0278,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 100,Thursday,Jul-15,7801,626,0.0232,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 100,Friday,Jul-15,9440,795,0.0357,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 100,Saturday,Jul-15,7596,652,0.0236,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 100,Sunday,Jul-15,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 100,Monday,Jul-15,7941,656,0.0248,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 100,Tuesday,Jul-15,6179,539,0.0159,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 100,Wednesday,Jul-15,7285,645,0.0224,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 100,Thursday,Jul-15,7627,678,0.0246,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 100,Friday,Jul-15,6797,626,0.0203,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 100,Saturday,Jul-15,7917,685,0.0258,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 100,Sunday,Jul-15,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 100,Monday,Jul-15,11322,838,0.0452,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 100,Tuesday,Jul-15,9115,703,0.0305,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 100,Wednesday,Jul-15,8066,619,0.0238,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 100,Thursday,Jul-15,7544,622,0.0223,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 100,Friday,Jul-15,8463,687,0.0277,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 100,Saturday,Jul-15,8974,774,0.0331,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 100,Sunday,Jul-15,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 100,Monday,Jul-15,8051,738,0.0283,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 100,Tuesday,Jul-15,6145,563,0.0165,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 100,Wednesday,Jul-15,6207,539,0.0159,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 100,Thursday,Jul-15,8118,675,0.0261,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 100,Friday,Jul-15,7415,682,0.0241,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 100,Saturday,Jul-15,8577,775,0.0316,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 100,Sunday,Jul-15,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 100,Monday,Jul-15,11354,858,0.0464,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 100,Tuesday,Jul-15,9081,716,0.031,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 100,Wednesday,Jul-15,9512,724,0.0328,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 100,Thursday,Jul-15,9631,761,0.0349,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 100,Friday,Jul-15,10280,764,0.0374,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Tuesday,Jan-13,0,0,0,Public Holiday,School Holiday,Store Closed,Low Popularity,1,0
Store_ID 412,Wednesday,Jan-13,8007,648,0.0247,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Thursday,Jan-13,6685,554,0.0176,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Friday,Jan-13,8196,626,0.0244,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Saturday,Jan-13,10121,752,0.0362,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Sunday,Jan-13,0,0,0,Public Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 412,Monday,Jan-13,10634,666,0.0337,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Tuesday,Jan-13,8281,593,0.0234,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Wednesday,Jan-13,8789,567,0.0237,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Thursday,Jan-13,8723,537,0.0223,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Friday,Jan-13,8676,622,0.0257,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Saturday,Jan-13,10206,767,0.0373,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Sunday,Jan-13,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 412,Monday,Jan-13,6984,523,0.0174,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Tuesday,Jan-13,6366,484,0.0147,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Wednesday,Jan-13,5407,422,0.0109,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Thursday,Jan-13,5877,334,0.0093,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Friday,Jan-13,6657,507,0.0161,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Saturday,Jan-13,10446,748,0.0372,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Sunday,Jan-13,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 412,Monday,Jan-13,8195,542,0.0211,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Tuesday,Jan-13,9965,625,0.0297,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Wednesday,Jan-13,8658,544,0.0224,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Thursday,Jan-13,8139,553,0.0214,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Friday,Jan-13,8820,608,0.0255,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Saturday,Jan-13,11006,803,0.0421,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Sunday,Jan-13,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 412,Monday,Jan-13,6512,543,0.0168,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Tuesday,Jan-13,6249,473,0.0141,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Wednesday,Jan-13,6505,513,0.0159,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Thursday,Jan-13,7634,480,0.0174,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Friday,Feb-13,8233,603,0.0236,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Saturday,Feb-13,12153,854,0.0494,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Sunday,Feb-13,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 412,Monday,Feb-13,8598,569,0.0233,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Tuesday,Feb-13,10057,635,0.0304,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Wednesday,Feb-13,8085,536,0.0206,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Thursday,Feb-13,7570,526,0.019,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Friday,Feb-13,10167,650,0.0315,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Saturday,Feb-13,10683,747,0.038,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Sunday,Feb-13,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 412,Monday,Feb-13,7941,600,0.0227,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Tuesday,Feb-13,4982,390,0.0093,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Wednesday,Feb-13,6364,516,0.0156,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Thursday,Feb-13,7221,496,0.0171,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Friday,Feb-13,6528,513,0.0159,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Saturday,Feb-13,10627,778,0.0394,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Sunday,Feb-13,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 412,Monday,Feb-13,10992,647,0.0339,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Tuesday,Feb-13,8682,570,0.0236,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Wednesday,Feb-13,7939,522,0.0197,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Thursday,Feb-13,8001,564,0.0215,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Friday,Feb-13,8654,598,0.0246,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Saturday,Feb-13,10264,769,0.0376,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Sunday,Feb-13,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 412,Monday,Feb-13,6023,524,0.015,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Tuesday,Feb-13,4683,384,0.0086,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Wednesday,Feb-13,7970,495,0.0188,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Thursday,Feb-13,7301,514,0.0179,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Friday,Mar-13,7792,568,0.0211,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Saturday,Mar-13,11615,836,0.0462,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Sunday,Mar-13,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 412,Monday,Mar-13,9903,651,0.0307,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Tuesday,Mar-13,8694,590,0.0244,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Wednesday,Mar-13,7882,542,0.0203,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Thursday,Mar-13,7986,576,0.0219,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Friday,Mar-13,8992,652,0.0279,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Saturday,Mar-13,11058,818,0.0431,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Sunday,Mar-13,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 412,Monday,Mar-13,6778,533,0.0172,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Tuesday,Mar-13,7694,531,0.0195,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Wednesday,Mar-13,5999,482,0.0138,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Thursday,Mar-13,5732,446,0.0122,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Friday,Mar-13,7587,585,0.0211,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Saturday,Mar-13,10958,794,0.0414,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Sunday,Mar-13,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 412,Monday,Mar-13,10365,670,0.0331,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Tuesday,Mar-13,9021,577,0.0248,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Wednesday,Mar-13,7258,528,0.0182,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Thursday,Mar-13,8295,594,0.0235,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Friday,Mar-13,10414,695,0.0345,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Saturday,Mar-13,11913,876,0.0497,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Sunday,Mar-13,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 412,Monday,Mar-13,10555,701,0.0352,No Holiday,School Holiday,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Tuesday,Mar-13,9525,625,0.0283,No Holiday,School Holiday,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Wednesday,Mar-13,10880,726,0.0376,No Holiday,School Holiday,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Thursday,Mar-13,12179,836,0.0485,No Holiday,School Holiday,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Friday,Mar-13,0,0,0,Easter Holiday,School Holiday,Store Closed,Low Popularity,1,0
Store_ID 412,Saturday,Mar-13,13814,1023,0.0673,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Sunday,Mar-13,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 412,Monday,Apr-13,0,0,0,Easter Holiday,School Holiday,Store Closed,Low Popularity,1,0
Store_ID 412,Tuesday,Apr-13,7785,609,0.0226,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Wednesday,Apr-13,7551,568,0.0204,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Thursday,Apr-13,7386,534,0.0188,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Friday,Apr-13,7509,589,0.0211,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Saturday,Apr-13,11202,822,0.0438,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Sunday,Apr-13,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 412,Monday,Apr-13,10014,667,0.0318,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Tuesday,Apr-13,7813,541,0.0201,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Wednesday,Apr-13,7762,545,0.0201,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Thursday,Apr-13,7673,555,0.0203,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Friday,Apr-13,9317,642,0.0285,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Saturday,Apr-13,10836,799,0.0412,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Sunday,Apr-13,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 412,Monday,Apr-13,5553,465,0.0123,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Tuesday,Apr-13,5961,474,0.0135,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Wednesday,Apr-13,6307,474,0.0142,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Thursday,Apr-13,6384,501,0.0152,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Friday,Apr-13,8137,593,0.023,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Saturday,Apr-13,11362,824,0.0446,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Sunday,Apr-13,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 412,Monday,Apr-13,9241,668,0.0294,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Tuesday,Apr-13,7663,550,0.0201,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Wednesday,Apr-13,6606,501,0.0158,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Thursday,Apr-13,7524,535,0.0192,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Friday,Apr-13,9372,615,0.0274,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Saturday,Apr-13,10476,772,0.0385,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Sunday,Apr-13,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 412,Monday,Apr-13,10403,700,0.0347,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Tuesday,Apr-13,10019,661,0.0315,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Wednesday,May-13,0,0,0,Public Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 412,Thursday,May-13,9736,652,0.0302,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Friday,May-13,10570,684,0.0344,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Saturday,May-13,11238,807,0.0432,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Sunday,May-13,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 412,Monday,May-13,6929,543,0.0179,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Tuesday,May-13,7573,554,0.02,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Wednesday,May-13,8171,655,0.0255,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Thursday,May-13,0,0,0,Public Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 412,Friday,May-13,10393,759,0.0376,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Saturday,May-13,11708,838,0.0467,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Sunday,May-13,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 412,Monday,May-13,9882,635,0.0299,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Tuesday,May-13,8742,559,0.0233,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Wednesday,May-13,7478,513,0.0183,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Thursday,May-13,8172,562,0.0219,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Friday,May-13,8650,630,0.0259,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Saturday,May-13,10280,722,0.0353,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Sunday,May-13,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 412,Monday,May-13,0,0,0,Public Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 412,Tuesday,May-13,8376,588,0.0234,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Wednesday,May-13,7239,550,0.019,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Thursday,May-13,7059,539,0.0181,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Friday,May-13,7424,549,0.0194,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Saturday,May-13,10228,748,0.0364,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Sunday,May-13,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 412,Monday,May-13,10124,687,0.0331,No Holiday,School Holiday,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Tuesday,May-13,7063,497,0.0167,No Holiday,School Holiday,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Wednesday,May-13,11086,673,0.0355,No Holiday,School Holiday,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Thursday,May-13,0,0,0,Public Holiday,School Holiday,Store Closed,Low Popularity,1,0
Store_ID 412,Friday,May-13,11166,712,0.0378,No Holiday,School Holiday,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Saturday,Jun-13,11671,814,0.0452,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Sunday,Jun-13,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 412,Monday,Jun-13,9918,643,0.0304,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Tuesday,Jun-13,8287,594,0.0234,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Wednesday,Jun-13,7480,544,0.0194,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Thursday,Jun-13,7241,499,0.0172,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Friday,Jun-13,8138,578,0.0224,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Saturday,Jun-13,8744,616,0.0256,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Sunday,Jun-13,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 412,Monday,Jun-13,7330,592,0.0207,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Tuesday,Jun-13,6719,502,0.0161,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Wednesday,Jun-13,6066,446,0.0129,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Thursday,Jun-13,5801,416,0.0115,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Friday,Jun-13,7726,549,0.0202,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Saturday,Jun-13,9573,704,0.0321,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 412,Sunday,Jun-13,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 412,Monday,Jun-13,8917,594,0.0252,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Tuesday,Jun-13,7194,499,0.0171,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 412,Wednesday,Jun-13,7609,513,0.0186,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
